"from","to","X2001","X2002","X2003","X2004","X2005","X2006","X2007","X2008","X2009","X2010","X2011","X2012","from_iso","to_iso","avg","nd","TOTAL","PERC","NDX"
"Saudi Arabia","Croatia","0","0.000000","0.000000","0.000000","0.000000","-3.730483","-5.826415",0,0,0,0,0,"SAU","HRV",0,0.2074084,4004.2773886,0,0
"Saudi Arabia","Cyprus","0","42.053155","5.573150","1.749824","5.689156","0.000000","2.203554",2.387666,5.598443,11.098676,NA,NA,"SAU","CYP",6.361595,0.226918286,4004.2773886,0.00158869987831292,0.000360505053355177
"Saudi Arabia","Czech Republic","0","0.000000","0.000000","0.000000","0.000000","0.000000","..",0,0,3.723525,0,0.654425,"SAU","CZE",0.87559,0.167790564,4004.2773886,0.00021866367262487,3.66897009560383e-05
"Saudi Arabia","Denmark","0","0.000000","0.000000","0.000000","0.000000","0.000000","2.020684",0,0,0,0,0,"SAU","DNK",0,0.144967624,4004.2773886,0,0
"Saudi Arabia","Egypt","2.4","0.600000","5.600000","2.900000","43.400000","243.600000","247.100000",504.1,261.9,368.5,204.2,201.5,"SAU","EGY",308.04,0.283767746,4004.2773886,0.0769277375431023,0.0218296106874857
"Saudi Arabia","Estonia","0","0.000000","0.000000","0.000000","0.000000","0.000000","..",0,1.250905,0,0,0,"SAU","EST",0.250181,0.252987409,4004.2773886,6.24784388594692e-05,1.5806258365422e-05
"Saudi Arabia","Finland","0","0.000000","0.000000","0.000000","-2.463563","-3.754668","-26.193546",41.114732,14.435092,3.340198,3.343273,12.255009,"SAU","FIN",14.8976608,0.189396599,4004.2773886,0.00372043676155228,0.000704638069432576
"Saudi Arabia","France","27.7402439351773","26.351701","36.115996","23.591788","17.410337","75.268993","0.000000",199.216318,95.854235,76.816614,1241.389856,6.424313,"SAU","FRA",323.9402672,0.150847644,4004.2773886,0.0808985581573953,0.0122033569010401
"Saudi Arabia","Germany","-4.47423289277053","3.764529","28.215622","-39.733537","3.730786","5.017933","2.737334",23.437214,4.167575,0,0,0,"SAU","DEU",5.5209578,0.15008984,4004.2773886,0.00137876507150027,0.000206938628979064
"Saudi Arabia","India","0","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000",0,0,0,0.7,6.98,"SAU","IND",1.536,0.427243396,4004.2773886,0.000383589809330623,0.000163886212809408
"Saudi Arabia","Italy","0.630866837880645","1.569808","1.116210","1.167173","66.441576","0.000000","0.000000",5.595635,10.543966,5.77449,7.673541,7.413651,"SAU","ITA",7.4002566,0.211710304,4004.2773886,0.00184808790246855,0.000391259251650338
"Saudi Arabia","Japan","-10.6970352755309","-8.772769","-2.257000","-0.924274","0.000000","0.000000","1.189684",0,9.51928,0,0,0,"SAU","JPN",1.903856,0.28963038,4004.2773886,0.000475455572938127,0.000137706378263187
"Saudi Arabia","Korea, Republic of","0.599","0.538000","0.000000","0.000000","13.299000","7.592000","16.100000",13.238798,15.85095,6.460727,0,0,"SAU","KOR",7.110095,0.347391189,4004.2773886,0.00177562499047696,0.000616836476659906
"Saudi Arabia","Latvia","0","0.000000","0.000000","6.108475","9.385232","0.535324","0.000000",1.247876,1.780239,0,3.391636,0,"SAU","LVA",1.2839502,0.262947089,4004.2773886,0.000320644669536469,8.43125824579814e-05
"Saudi Arabia","Lithuania","0","0.000000","-0.535795","0.000000","0.865167","0.000000","0.000000",4.56497,0,0,1.313933,1.321525,"SAU","LTU",1.4400856,0.257202643,4004.2773886,0.000359636823387875,9.24995414954857e-05
"Saudi Arabia","Luxembourg","0","382.099666","10.157624","-1.241673","9.948764","11.290349","-15.055335",216.794229,75.016358,128.469164,6.950671,16.7032,"SAU","LUX",88.7867244,0.129131919,4004.2773886,0.0221729704971918,0.00286323823023276
"Saudi Arabia","Morocco","7.73246040874104","15.579914","17.055935","39.873613","40.823417","37.507475","77.719037",65.868163,32.108327,69.488996,192.228058,0,"SAU","MAR",71.9387088,0.364708027,4004.2773886,0.0179654658802625,0.00655214961532636
"Saudi Arabia","Mozambique","0","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000",0,0,0,2.265,0,"SAU","MOZ",0.453,0.513186923,4004.2773886,0.00011312902579868,5.80563366516122e-05
"Saudi Arabia","Netherlands","-8.05361920698696","23.528305","1.128625","1.241673","0.000000","0.000000","0.000000",0,0,0,0,0,"SAU","NLD",0,0.19057085,4004.2773886,0,0
"Saudi Arabia","Nigeria","0","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000",0,0,0,0,3519.774,"SAU","NGA",703.9548,0.502678199,4004.2773886,0.175800708013917,0.0883711832873608
"Saudi Arabia","Oman","0","0.000000","0.000000","0.000000","0.000000","5.201560","19.505852",16.124837,64.239272,82.964889,1.820546,0,"SAU","OMN",33.0299088,0.320837551,4004.2773886,0.00824865652265617,0.00264647875776918
"Saudi Arabia","Pakistan","10.092","21.548000","23.166000","13.681000","277.455000","19.028000","119.980000",40.754,82.254,156.088,67.362,17.598,"SAU","PAK",72.8112,0.430075243,4004.2773886,0.0181833556804257,0.00782021111281451
"Saudi Arabia","Philippines","0","0.000000","0.000000","0.840000","0.680000","0.000000","0.000000",0,0,0,0,0,"SAU","PHL",0,0.381765514,4004.2773886,0,0
"Saudi Arabia","Poland","0","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000",0,0,0,0.945036,0.829101,"SAU","POL",0.3548274,0.149939918,4004.2773886,8.86120929109901e-05,1.32864899448822e-05
"Saudi Arabia","Portugal","0","0.000000","0.000000","0.000000","2.985873","1.130289","-0.537886",13.464679,0,0,4.713945,3.174893,"SAU","PRT",4.2707034,0.254607569,4004.2773886,0.0010665353534594,0.000271547973596855
"Saudi Arabia","Qatar","0","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000",0,712.197802,0,0,0,"SAU","QAT",142.4395604,0.293961871,4004.2773886,0.0355718514420402,0.0104567680048362
"Saudi Arabia","Romania","0","0.000000","0.000000","-3.073141","12.435955","-1.254483","125.917349",42.47995,16.670302,0,0,0,"SAU","ROU",11.8300504,0.25070976,4004.2773886,0.00295435337064301,0.0007406852245091
"Saudi Arabia","Sweden","-274.867897493489","..","..","..","..","..","0.000000",0,0,1.109952,0,1.47601,"SAU","SWE",0.5171924,0.205265765,4004.2773886,0.000129159983140135,2.65121227466469e-05
"Saudi Arabia","Thailand","0","0.000000","0.000000","0.000000","0.000000","0.000000","0.928496",1.220534,0.75104,0,0,0,"SAU","THA",0.3943148,0.308106181,4004.2773886,9.84733977527623e-05,3.03402625116976e-05
"Saudi Arabia","Tunisia","5.28251002634304","18.779937","0.543284","0.000000","29.211595","0.000000","1.404757",0.730436,2.814252,5.379349,0,0,"SAU","TUN",1.7848074,0.317379887,4004.2773886,0.000445725215011644,0.000141464218373446
"Saudi Arabia","Turkey","0","0.000000","0.000000","5.000000","2.000000","22.000000","10.000000",1312,34,39,8,439,"SAU","TUR",366.4,0.277430808,4004.2773886,0.0915021524340758,0.0253855160835248
"Saudi Arabia","United Arab Emirates","0","0.000000","0.000000","0.000000","0.000000","0.000000","2297.072839",2106.739278,1573.859769,1883.458135,2617.562968,0,"SAU","ARE",1636.32403,0.297816031,4004.2773886,0.408644025176313,0.121700741669874
"Saudi Arabia","United Republic of Tanzania","0","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000",0,0,0,0.6,0,"SAU","TZA",0.12,0.535534539,4004.2773886,2.99679538539549e-05,1.6048874351951e-05
"Saudi Arabia","United States","-355","0.000000","..","29.000000","..","..","..",224,NA,498,NA,NA,"SAU","USA",361,0.199021375,4004.2773886,0.0901535945106478,0.0179424923407016
"Saudi Arabia","Viet Nam","0","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000",0,0,0,0,3.174,"SAU","VNM",0.6348,0.381388268,4004.2773886,0.000158530475887422,6.04616636239195e-05
"Senegal","Belgium","0","..","..","0.000000","..","..","0.000000",0,0,2.648849,1.390134,0,"SEN","BEL",0.8077966,0.205225833,30.4421196,0.0265354913065909,0.00544576830745937
"Senegal","Benin","0","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000",0,0,0,0,NA,"SEN","BEN",0,0.517243631,30.4421196,0,0
"Senegal","France","4.47423289277053","5.646793","33.858746","28.558480","12.435955","11.290349","4.106001",29.296517,15.28111,14.568668,34.753355,25.697236,"SEN","FRA",23.9193772,0.150847644,30.4421196,0.785732975045535,0.11852596809873
"Senegal","Germany","2.68453973566232","0.000000","0.000000","1.241673","0.000000","0.000000","0.000000",0,1.389192,0,0,0,"SEN","DEU",0.2778384,0.15008984,30.4421196,0.00912677578469273,0.00136983631724041
"Senegal","Italy","0","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000",1.083971,8.47407,5.284453,1.417937,1.850201,"SEN","ITA",3.6221264,0.211710304,30.4421196,0.118984040782758,0.0251901474452661
"Senegal","Luxembourg","0","0.000000","0.000000","0.000000","0.000000","2.508966","0.000000",1.464826,0,1.324424,0,0,"SEN","LUX",0.55785,0.129131919,30.4421196,0.01832493950257,0.00236633460352577
"Senegal","Morocco","0","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000",0,0,0,1.594587,0,"SEN","MAR",0.3189174,0.364708027,30.4421196,0.0104761890495956,0.00382075023875702
"Senegal","Zambia","0","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000",0,0,0,0,4.691068,"SEN","ZMB",0.9382136,0.4972256,30.4421196,0.0308195885282574,0.0153242883977159
"Seychelles","Bangladesh","0","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000",0,0,1.64,0,0,"SYC","BGD",0.328,0.495135268,198.9360432,0.00164877110615016,0.000816364723514316
"Seychelles","Belgium","0","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000",0,19.448685,14.568668,30.582953,15.418338,"SYC","BEL",16.0037288,0.205225833,198.9360432,0.080446602549095,0.0165097210201579
"Seychelles","Bulgaria","0","0.000000","0.000000","1.545883","1.865393","4.767036","31.068737",17.431428,16.253544,33.375494,49.477796,7.425857,"SYC","BGR",24.7928238,0.223077829,198.9360432,0.124627108296683,0.0278015447533719
"Seychelles","Cambodia","0","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000",0,0,0,0,1.21,"SYC","KHM",0.242,0.49951571,198.9360432,0.00121647136490347,0.000607646557534427
"Seychelles","Croatia","0","0.000000","0.000000","0.000000","0.000000","0.000000","1.368667",0.552239,0,0,0,0,"SYC","HRV",0.1104478,0.2074084,198.9360432,0.000555192504200767,0.000115151588988274
"Seychelles","Cyprus","0","0.000000","0.000000","0.000000","0.000000","0.000000","0.629587",9.84363,2.02822,NA,55.605369,73.237106,"SYC","CYP",35.17858125,0.226918286,198.9360432,0.176833622927914,0.0401267826219725
"Seychelles","Czech Republic","0","-1.722742","13.116381","45.669616","-12.764323","-17.680433","-3.809064",1.259921,0,6.042423,5.410688,3.438386,"SYC","CZE",3.2302836,0.167790564,198.9360432,0.0162377995864351,0.00272454955072692
"Seychelles","Denmark","0","0.000000","0.000000","0.000000","2.834793","1.849741","-17.267667",0,0,0,0,0,"SYC","DNK",0,0.144967624,198.9360432,0,0
"Seychelles","Estonia",NA,"0.000000","0.000000","0.000000","0.522310","0.000000","0.000000",0,0.632402,2.239621,0,0,"SYC","EST",0.5744046,0.252987409,198.9360432,0.00288738325524311,0.00073047160853394
"Seychelles","France","0.894846578554107","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000",0,0,NA,NA,NA,"SYC","FRA",0,0.150847644,198.9360432,0,0
"Seychelles","Germany","0","0.000000","0.000000","0.000000","6.217977","5.017933","2.737334",1.464826,1.389192,0,0,0,"SYC","DEU",0.5708036,0.15008984,198.9360432,0.0028692819602637,0.000430650070330865
"Seychelles","India","0","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000",0,0,0.54,0.77,0,"SYC","IND",0.262,0.427243396,198.9360432,0.00131700618844921,0.000562682196506058
"Seychelles","Italy","0","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000",0,0,0.87412,0.847982,0,"SYC","ITA",0.3444204,0.211710304,198.9360432,0.00173131220697768,0.000366536633658157
"Seychelles","Latvia","0","0.000000","0.000000","0.000000","0.000000","0.000000","0.583894",0,26.70359,19.22805,8.977861,6.217143,"SYC","LVA",12.2253288,0.262947089,198.9360432,0.0614535636848336,0.0161590356796031
"Seychelles","Lithuania","0","0.000000","0.000000","1.553627","0.000000","-1.725873","0.000000",1.132757,0,2.467071,0,0,"SYC","LTU",0.7199656,0.257202643,198.9360432,0.00361908072775019,0.000930837128407713
"Seychelles","Luxembourg","0","0.000000","0.000000","8.691711","82.077302","21.326215","-19.161336",174.314278,148.643524,154.957652,43.094161,0,"SYC","LUX",104.201923,0.129131919,198.9360432,0.523796097096597,0.0676387951827939
"Seychelles","Malawi","0","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000",0,0,1,0,0,"SYC","MWI",0.2,0.491810578,198.9360432,0.00100534823545741,0.000494440896771591
"Seychelles","Poland","0","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000",0,0,0,0.843782,0,"SYC","POL",0.1687564,0.149939918,198.9360432,0.000848294744810728,0.000127193244476752
"Seychelles","Romania","0","0.000000","0.000000","0.000000","0.000000","0.000000","-1.368667",1.464826,1.389192,0,2.780268,1.284862,"SYC","ROU",1.3838296,0.25070976,198.9360432,0.0069561532326687,0.00174397550748559
"Seychelles","Slovakia","0","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000",0,0,0,4.170403,0,"SYC","SVK",0.8340806,0.187754477,198.9360432,0.00419270729719631,0.000787199565799177
"Seychelles","Turkey","0","0.000000","0.000000","0.000000","0.000000","0.000000","4.000000",0,0,0,0,0,"SYC","TUR",0,0.277430808,198.9360432,0,0
"Seychelles","United Republic of Tanzania","0","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000",0,0,0.5,2.5,0,"SYC","TZA",0.6,0.535534539,198.9360432,0.00301604470637224,0.00161519611143045
"Seychelles","Viet Nam","0","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000",0,0,0,0,5.317,"SYC","VNM",1.0634,0.381388268,198.9360432,0.00534543656792707,0.00203868679434557
"Seychelles","Zambia","0","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000",0,0,0,2,12.684908,"SYC","ZMB",2.9369816,0.4972256,198.9360432,0.0147634463456545,0.00734076346728585
"Sierra Leone","Bulgaria","0","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000",1.171861,0,0,0,0,"SLE","BGR",0.2343722,0.223077829,67.7735336,0.00345816703882177,0.00077144039533972
"Sierra Leone","Croatia","0","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000",0,0,1.459516,0,0,"SLE","HRV",0.2919032,0.2074084,67.7735336,0.00430703822708751,0.000893315907419058
"Sierra Leone","Czech Republic","0","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000",0,0,0,3.843715,0,"SLE","CZE",0.768743,0.167790564,67.7735336,0.0113428201123041,0.00190321818399405
"Sierra Leone","Luxembourg","0","0.000000","0.000000","12.416730","4.974382","5.017933","0.000000",0,0,0,2.780268,6.424308,"SLE","LUX",1.8409152,0.129131919,67.7735336,0.0271627448387906,0.00350757736634037
"Sierra Leone","Malawi","0","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000",0,0,4.8,0,0,"SLE","MWI",0.96,0.491810578,67.7735336,0.0141648214134138,0.00696640900659782
"Sierra Leone","Nigeria","0","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000",0,0,0,0,318.388,"SLE","NGA",63.6776,0.502678199,67.7735336,0.939564408369582,0.472298544643722
"Sierra Leone","Romania","0","0.000000","0.768594","0.000000","0.000000","0.000000","0.000000",0,0,0,0,0,"SLE","ROU",0,0.25070976,67.7735336,0,0
"Singapore","Argentina","0","0.000000","0.000000","0.000000","7.666000","-22.246000","11.763000",21.315,20.286,53.639,40.438,4.201,"SGP","ARG",27.9758,0.262239067,34456.2252548,0.000811922948411268,0.00021291791646726
"Singapore","Australia",NA,"..","345.675169","1992.277992","-568.168801","36.145395","6746.885120",1299.300441,4323.072244,2545.497909,1947.469888,3565.951992,"SGP","AUS",2736.2584948,0.238866553,34456.2252548,0.0794126017741546,0.018969014450554
"Singapore","Austria","-2.68453973566232","8.470190","1.128625","21.108442","9.948764","46.415879","-2.737334",120.115721,72.237974,892.662027,159.865435,61.673352,"SGP","AUT",261.3109018,0.194990141,34456.2252548,0.0075838516804332,0.00147877630849076
"Singapore","Bangladesh","1.67","14.320000","3.310000","2.350000","97.500000","35.890000","10.680000",32.28,19.12,317.19,13.74,37.88,"SGP","BGD",84.042,0.495135268,34456.2252548,0.0024390948044517,0.0012076818596796
"Singapore","Belgium","0","..","..","150.242437","..","..","0.000000",0,1150.250819,935.043607,4506.815133,767.062318,"SGP","BEL",1471.8343754,0.205225833,34456.2252548,0.042716065515475,0.00876644012789592
"Singapore","Brazil","15.909","20.551000","90.901000","1.390000","42.303000","78.672000","23.910000",91.244,91.225,39.409,302.042,1110.932,"SGP","BRA",326.9704,0.295596157,34456.2252548,0.00948944341935571,0.00280504300683049
"Singapore","Brunei Darussalam","0","0.000000","0.000000","0.000000","0.000000","0.000000","20.171190",0,0,43.615375,33.341018,0,"SGP","BRN",15.3912786,0.302437937,34456.2252548,0.000446690793497639,0.000135096242062319
"Singapore","Bulgaria","0","0.000000","0.000000","0.000000","0.000000","2.759863","11.496801",3.222617,0,0,0.774305,16.552357,"SGP","BGR",4.1098558,0.223077829,34456.2252548,0.0001192775984487,2.66081877102698e-05
"Singapore","Cambodia","21.62","-8.969000","7.044000","2.760000","32.644000","14.302000","9.675000",2.015,20.736,28.148,40.319,69.55,"SGP","KHM",32.1536,0.49951571,34456.2252548,0.000933172445972467,0.000466134296902373
"Singapore","China","2143.55","2337.200000","2058.000000","2008.140000","2204.320000","2350.460000","3184.570000",4435.29,3604.84,5428,6096.81,6305.08,"SGP","CHN",5174.004,0.303023198,34456.2252548,0.150161660534165,0.0455024665920531
"Singapore","Costa Rica","0","0.000000","1.700000","1.200000","-4.000000","0.000000","0.000000",0,0,0,0,0,"SGP","CRI",0,0.342986709,34456.2252548,0,0
"Singapore","Czech Republic","3.03665279358911","0.000000","0.000000","21.362034","-18.115488","23.535556","-20.508828",32.555984,0,2.840462,0,0,"SGP","CZE",7.0792892,0.167790564,34456.2252548,0.000205457479676007,3.44738263928558e-05
"Singapore","Denmark","14.2980384052521","-16.466723","-9.563321","76.614155","-52.860557","19.338196","-335.801018",136.716796,0,320.052346,111.758691,34.527525,"SGP","DNK",120.6110716,0.144967624,34456.2252548,0.00350041453200675,0.000507446777720091
"Singapore","Ecuador","0","0.000000","0.000000","0.000000","0.000000","16.818000","-5.407000",2.559,4.897,1.104,1.802,0,"SGP","ECU",2.0724,0.316319862,34456.2252548,6.01458803068191e-05,1.90253365585215e-05
"Singapore","Egypt","0","0.000000","0.000000","19.000000","0.000000","2.800000","0.000000",0.5,0,3.3,4.5,44.4,"SGP","EGY",10.54,0.283767746,34456.2252548,0.000305895376584575,8.68032415252261e-05
"Singapore","El Salvador","0","0.000000","0.000000","0.000000","4.000000","0.800000","7.700000",0,0,1.421,3.923,17.246,"SGP","SLV",4.518,0.383533774,34456.2252548,0.000131122894820599,5.02900587083493e-05
"Singapore","Estonia","4.32835714004362","4.504988","4.647696","0.000000","-7.736408","-2.231726","-0.492720",22.58615,0.770002,14.76427,0,0,"SGP","EST",7.6240844,0.252987409,34456.2252548,0.000221268706703092,5.59781968015961e-05
"Singapore","Finland","-3.57938631421643","8.056091","-25.676216","0.000000","0.000000","0.000000","0.000000",0,0,0,3.489237,5.627693,"SGP","FIN",1.823386,0.189396599,34456.2252548,5.29189133898522e-05,1.00226622188136e-05
"Singapore","France","73.3774194414368","47.056609","74.489241","295.518181","12.435955","210.753179","1071.666133",347.163731,191.70847,58.274672,1035.649992,313.506213,"SGP","FRA",389.2606156,0.150847644,34456.2252548,0.0112972507209208,0.00170416365492821
"Singapore","Germany","-170.915696503834","-115.759258","381.475203","124.167303","361.886286","115.412455","-95.806679",24.90204,123.638071,911.203968,300.268991,53.964183,"SGP","DEU",282.7954506,0.15008984,34456.2252548,0.0082073833830827,0.00123184485878554
"Singapore","Hong Kong, China","1192.49879788428","923.204751","-1412.656115","500.770416","1028.630648","1042.762264","1832.999633",821.900568,903.021898,1570.309312,10611.510791,2204.62533,"SGP","HKG",3222.2735798,NA,34456.2252548,0.0935178928037427,NA
"Singapore","Hungary","-1.74409577995742","4.140403","2.011618","-2.201400","-7.029973","2.432330","13.736644",21.780348,218.816128,36.111694,85.761697,63.648456,"SGP","HUN",85.2236646,0.211185316,34456.2252548,0.00247338946648335,0.000522343536070358
"Singapore","Iceland","0","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000",0,0,0,0,61.013367,"SGP","ISL",12.2026734,0.235824899,34456.2252548,0.000354150035581744,8.35173963719111e-05
"Singapore","India","54","39.000000","15.000000","64.000000","166.000000","582.000000","2827.000000",3360,2218,1540.06,3306,1605.044819,"SGP","IND",2405.8209638,0.427243396,34456.2252548,0.069822534128716,0.0298312165984785
"Singapore","Indonesia","0","0.000000","0.000000","83.000000","740.700000","1076.080000","837.000000",2298,1015.42,5479,8514,7972,"SGP","IDN",5055.684,0.335011941,34456.2252548,0.146727738242183,0.0491555443870537
"Singapore","Israel","0","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000",0,0,0,2532.991,2.613,"SGP","ISR",507.1208,0.255671359,34456.2252548,0.0147178280920181,0.00376292710981465
"Singapore","Italy","14.264749308731","-0.975013","3.908428","8.026174","-4.963190","7.644821","18.529012",10.165892,14.961596,381.619639,56.495055,1086.735861,"SGP","ITA",309.9956086,0.211710304,34456.2252548,0.00899679539205518,0.0019047142874778
"Singapore","Japan","19.7483728163648","124.413820","332.944000","390.967992","615.712414","1087.895786","1292.301145",2747.636877,758.295652,1508.826884,781.361159,958.760755,"SGP","JPN",1350.9762654,0.28963038,34456.2252548,0.0392084813530698,0.0113559673535125
"Singapore","Korea, Republic of","60.985","119.651000","64.878000","96.604000","319.305000","307.558000","503.000000",31.265122,352.86998,413.420511,0,0,"SGP","KOR",159.5111226,0.347391189,34456.2252548,0.00462938471699766,0.00160820746117625
"Singapore","Lao People's Democratic Rep.","0","4.510000","0.000000","0.000000","0.000000","0.000000","10.150000",0,15.97,0,2.04,0.49,"SGP","LAO",3.7,0.4813817,34456.2252548,0.000107382627453788,5.16920317541713e-05
"Singapore","Latvia","0","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000",0.831917,1.186826,0,2.194588,2.377143,"SGP","LVA",1.3180948,0.262947089,34456.2252548,3.82541845559934e-05,1.00588264710672e-05
"Singapore","Lithuania","0","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000",0,0,0,13.872879,5.863105,"SGP","LTU",3.9471968,0.257202643,34456.2252548,0.00011455685498951,2.94643258770696e-05
"Singapore","Luxembourg","0","-47.056609","-199.766600","53.391940","60.936179","-439.069123","889.633444",222.653532,276.44917,327.13282,6872.823571,5265.362447,"SGP","LUX",2592.884308,0.129131919,34456.2252548,0.0752515485612804,0.00971737687343983
"Singapore","Malawi","0","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000",0,0,28.4,0,0,"SGP","MWI",5.68,0.491810578,34456.2252548,0.000164846844307437,8.10734217803167e-05
"Singapore","Malaysia","50.27","-152.480000","162.460000","965.500000","575.370000","474.510000","0.000000",1250.278342,252.620514,934.872978,1455.75915,2182.351722,"SGP","MYS",1215.1765412,0.309853932,34456.2252548,0.0352672567065575,0.0109276981613802
"Singapore","Mauritius","0","0.000000","0.000000","0.000000","0.000000","0.000000","0.726615",4.185528,9.505692,9.249815,4.633178,0,"SGP","MUS",5.5148426,0.339225937,34456.2252548,0.000160053591454617,5.42943295314075e-05
"Singapore","Mexico","272.676","58.716000","6.645000","29.899000","13.999000","63.552000","139.042000",108.574,257.33,33.723,151.515,49.792,"SGP","MEX",120.1868,0.289546763,34456.2252548,0.00348810118088188,0.00100996840594083
"Singapore","Morocco","0","0.000000","0.000000","0.000000","0.000000","0.000000","1.916427",4.309494,2.010649,2.090967,0.815835,0,"SGP","MAR",1.845389,0.364708027,34456.2252548,5.35574917552213e-05,1.95328471491155e-05
"Singapore","Myanmar","0","0.000000","11.520000","5.900000","0.000000","0.000000","0.000000",0,0,0,0,0,"SGP","MMR",0,0.450518179,34456.2252548,0,0
"Singapore","Netherlands","245.187962523825","355.747965","24.829747","-59.600305","0.000000","0.000000","0.000000",0,0,0,0,0,"SGP","NLD",0,0.19057085,34456.2252548,0,0
"Singapore","New Zealand","158.486600105097","93.423797","45.874223","18.559270","106.317813","13.618147","13.963606",271.309384,669.308069,147.712616,365.773694,1221.057702,"SGP","NZL",535.032293,0.25937051,34456.2252548,0.0155278847013419,0.00402747537420825
"Singapore","Nigeria","0","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000",0,0,0,634.738,36.114,"SGP","NGA",134.1704,0.502678199,34456.2252548,0.00389393785906102,0.00195739767001071
"Singapore","Pakistan","0","3.640000","4.388000","4.082000","10.386000","18.818000","28.022000",228.318,102.088,114.927,10.131,45.804,"SGP","PAK",100.2536,0.430075243,34456.2252548,0.00290959323775706,0.00125134401875952
"Singapore","Panama","0","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000",0,0,0,17.468,2.259,"SGP","PAN",3.9454,0.339105111,34456.2252548,0.000114504707663831,3.88291316023661e-05
"Singapore","Peru","0","0.000000","0.000000","20.000000","0.000000","103.500000","0.000000",0,242,0,0,0,"SGP","PER",48.4,0.369894385,34456.2252548,0.00140468085642253,0.000519583561507684
"Singapore","Philippines","60.35","20.480000","183.780000","115.460000","12.730000","-24.980000","-2.390000",130.57,16.42,41.74,24.34,48.46,"SGP","PHL",52.306,0.381765514,34456.2252548,0.00151804208421563,0.000579536116554213
"Singapore","Poland","5.64842583751362","6.898026","31.612463","9.158636","2.611551","115.412455","-60.405715",10.376716,34.645881,44.572679,56.66841,49.991709,"SGP","POL",39.251079,0.149939918,34456.2252548,0.00113915783605844,0.000170805232527659
"Singapore","Portugal","21.2320247693533","9.223095","-37.103542","-47.012224","0.000000","0.000000","0.000000",0,0,3.417015,0,0,"SGP","PRT",0.683403,0.254607569,34456.2252548,1.98339485810274e-05,5.04987343188638e-06
"Singapore","Romania","0","0.000000","0.000000","4.969175","-1.243595","0.000000","0.000000",0,34.729795,0,0,0,"SGP","ROU",6.945959,0.25070976,34456.2252548,0.000201587926380078,5.0540060641647e-05
"Singapore","Saudi Arabia","3","0.000000","0.000000","0.000000","0.000000","2.000000","6.000000",159,794,518,0,0,"SGP","SAU",294.2,0.341458032,34456.2252548,0.00853836999916338,0.00291549501640217
"Singapore","Spain","0","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000",79.100597,0,0,0,74.521967,"SGP","ESP",30.7245128,0.213517562,34456.2252548,0.000891697003162581,0.000190392970157981
"Singapore","Sweden","118.949763290122","-1.689771","4.667685","..","..","..","116.203614",65.391209,7.185954,NA,NA,251.364572,"SGP","SWE",107.980578333333,0.205265765,34456.2252548,0.00313384816632782,0.000643271741255127
"Singapore","Thailand","1693.11485666829","1430.498300","1003.308216","343.617238","1418.371163","2881.375851","2579.591925",732.21296,714.703463,907.866956,647.959609,700.233567,"SGP","THA",740.595311,0.308106181,34456.2252548,0.0214938028040907,0.00662237349713547
"Singapore","Tunisia","0","0.000000","5.122394","1.445238","1.541509","1.502607","1.560842",2.515948,0,1.047925,0,0,"SGP","TUN",0.7127746,0.317379887,34456.2252548,2.06863809000873e-05,6.56544123250866e-06
"Singapore","Turkey","0","0.000000","0.000000","0.000000","0.000000","9.000000","57.000000",1,5,23,11,64,"SGP","TUR",20.8,0.277430808,34456.2252548,0.000603664500280756,0.000167475130073806
